card_id,kiosk_name,dormant_proba,risk_level,top_category,trigger,message,bonus_sums,send_day,channel
CARD-07152,REGION-068,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-02571,REGION-017,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05335,REGION-009,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-07348,REGION-059,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-02270,REGION-038,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-07115,REGION-033,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-02568,REGION-046,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-07259,REGION-046,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05243,REGION-059,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-12558,REGION-072,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-15228,REGION-043,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-10511,REGION-009,0.737,CRITICAL,Пополнение через АТМ - Kапитал Банк,atm_fee_waiver,Без комиссии на пополнение через банкомат Капитал Банк!,0,1,push + sms
CARD-14936,REGION-073,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-15149,REGION-075,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-04258,REGION-017,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05384,REGION-027,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-14035,REGION-018,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-11650,REGION-070,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-11974,REGION-012,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04470,REGION-016,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-03705,REGION-039,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-03682,REGION-073,0.737,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-12041,REGION-070,0.737,CRITICAL,Снятие наличных в АТМ - Другие банки,atm_cashback,Кэшбэк 1% при снятии в других банкоматах!,50,1,push + sms
CARD-11489,REGION-039,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-03606,REGION-036,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-14023,REGION-027,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13176,REGION-038,0.737,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-06343,REGION-019,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-05772,REGION-023,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04604,REGION-024,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-11420,REGION-007,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-11411,REGION-046,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-12113,REGION-057,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-11351,REGION-023,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13110,REGION-040,0.737,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-05609,REGION-073,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-05608,REGION-015,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04656,REGION-032,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-11298,REGION-003,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-13751,REGION-075,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-03793,REGION-052,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-11281,REGION-027,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-04405,REGION-054,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13410,REGION-063,0.737,CRITICAL,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,1,push + sms
CARD-13418,REGION-007,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05847,REGION-018,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-05829,REGION-046,0.737,CRITICAL,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,1,push + sms
CARD-13359,REGION-009,0.737,CRITICAL,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,1,push + sms
CARD-04140,REGION-007,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-04386,REGION-018,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-05937,REGION-018,0.737,CRITICAL,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,1,push + sms
CARD-13492,REGION-051,0.737,CRITICAL,Кэш кредит Nasiya - пополнение,nasiya_loyalty,Бонус 500 сум за регулярное погашение Nasiya!,500,1,push + sms
